,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,,TOTAL/QTY ,,,,,Base %,,,,,MAF %,,,,,PPL%,,,,,PPA%,,,,,Total%,,,,
EHB_OO,69238134201,ETODOLAC,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),$1.47 ,$1.47 ,$1.47 ,$1.47 ,$1.47 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,58160088441,FLUARIX 2024-2025,VACCINES,$48.45 ,$50.87 ,$53.41 ,$56.09 ,$58.89 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,42385091530,EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL FUMARATE,HIV-MULTICLASS COMBO,$113.80 ,$113.80 ,$113.80 ,$113.80 ,$113.80 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,3089511,SOTYKTU,CHRONIC INFLAMMATORY DISEASE,$279.35 ,$285.77 ,$291.95 ,$297.91 ,$303.55 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,70370204001,INGREZZA,MOVEMENT DISORDER DRUG THERAPY,$332.70 ,$345.63 ,$359.12 ,$373.19 ,$388.36 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,59651042101,URSODIOL,GALLSTONE SOLUBILIZING AGENTS,$7.35 ,$7.35 ,$7.35 ,$7.35 ,$7.35 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,193731221,CONTOUR NEXT BLOOD GLUCOSE TEST,DIABETES TEST STRIPS,$1.32 ,$1.32 ,$1.32 ,$1.32 ,$1.32 ,$1.10 ,$1.10 ,$1.10 ,$1.10 ,$1.10 ,$1.10 ,$1.10 ,$1.10 ,$1.10 ,$1.10 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1.10 ,$1.10 ,$1.10 ,$1.10 ,1.10%,100%,100%,100%,100%,100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100%,100%,100%,100%,100
EHB_OO,NEWGENERICS50458058030,NEW GENERIC XARELTO,ORAL ANTICOAGULANTS,0,$22.65 ,$23.23 ,$23.82 ,$24.43 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,406895201,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,$6.13 ,$6.13 ,$6.13 ,$6.13 ,$6.13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,96070737,DRYSOL,MISC. TOPICAL,$0.27 ,$0.28 ,$0.29 ,$0.29 ,$0.30 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,31722089901,COLCHICINE,GOUT AGENTS & COMBOS,$6.74 ,$6.74 ,$6.74 ,$6.74 ,$6.74 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,80681009900,FOLIC ACID,VITAMINS & SUPPLEMENTS,$0.02 ,$0.02 ,$0.02 ,$0.02 ,$0.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,50222030350,FINACEA,ROSACEA AGENTS,$10.88 ,$11.33 ,$11.79 ,$12.26 ,$12.75 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,3218811,ORENCIA,IMMUNOMODULATORS,"$1,886.95 ","$1,993.22 ","$2,097.84 ","$2,200.69 ","$2,298.74 ","$1,588.98 ","$1,678.47 ","$1,766.57 ","$1,853.18 ","$1,935.75 ",$524.36 ,$553.90 ,$582.97 ,$611.55 ,$638.80 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$524.36 ,$553.90 ,$582.97 ,$611.55 ,638.80%,33%,33%,33%,33%,33%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33%,33%,33%,33%,33
EHB_OO,52747071160,INTEGRA F,BLOOD GROWTH FACTORS - VITAMINS/MINERALS,$0.66 ,$0.67 ,$0.68 ,$0.69 ,$0.70 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,50242022701,XOLAIR,ASTHMA,"$1,807.54 ","$1,849.09 ","$1,889.09 ","$1,927.64 ","$1,964.12 ","$1,451.76 ","$1,485.13 ","$1,517.26 ","$1,548.22 ","$1,577.52 ",$180.93 ,$185.09 ,$189.10 ,$192.96 ,$196.61 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$180.93 ,$185.09 ,$189.10 ,$192.96 ,196.61%,12%,12%,12%,12%,12%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12%,12%,12%,12%,12
EHB_OO,42388002546,CABOMETYX,ONCOLOGY,"$1,083.90 ","$1,126.95 ","$1,173.91 ","$1,224.82 ","$1,283.27 ",$904.74 ,$940.67 ,$979.88 ,"$1,022.37 ","$1,071.16 ",$22.62 ,$23.52 ,$24.50 ,$25.56 ,$1.80 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$22.62 ,$23.52 ,$24.50 ,$25.56 ,1.80%,3%,3%,3%,3%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3%,3%,3%,3%,0
EHB_OO,555032402,HYDROXYZINE PAMOATE,ANTIANXIETY AGENTS,$1.19 ,$1.19 ,$1.19 ,$1.19 ,$1.19 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,74433902,HUMIRA PEN,IMMUNOMODULATORS,"$4,153.57 ","$4,153.57 ","$4,153.57 ","$4,153.57 ","$4,153.57 ","$3,461.31 ","$3,461.31 ","$3,461.31 ","$3,461.31 ","$3,461.31 ","$2,578.68 ","$2,578.68 ","$2,578.68 ","$2,578.68 ","$2,578.68 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$2,578.68 ","$2,578.68 ","$2,578.68 ","$2,578.68 ",2578.68%,75%,75%,75%,75%,75%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75%,75%,75%,75%,75
EHB_OO,173088210,BREO ELLIPTA,LABA LAMA COMBO,$8.14 ,$8.14 ,$8.14 ,$8.14 ,$8.14 ,$6.79 ,$6.79 ,$6.79 ,$6.79 ,$6.79 ,$4.65 ,$4.65 ,$4.65 ,$4.65 ,$4.65 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$4.65 ,$4.65 ,$4.65 ,$4.65 ,4.65%,69%,69%,69%,69%,69%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69%,69%,69%,69%,69
EHB_OO,8290328468,BD INSULIN SYRINGE ULTRA-FINE/0.5ML/31G X 8MM,NEEDLES & SYRINGES,$0.63 ,$0.67 ,$0.72 ,$0.77 ,$0.82 ,$0.49 ,$0.52 ,$0.56 ,$0.60 ,$0.64 ,$0.22 ,$0.24 ,$0.26 ,$0.27 ,$0.29 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0.22 ,$0.24 ,$0.26 ,$0.27 ,0.29%,46%,46%,46%,46%,46%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46%,46%,46%,46%,46
EHB_OO,50050010015,"ILET INSULIN INFUSION KIT - INSET 23"" 6MM",INSULIN ADMINISTRATION SUPPLIES,$10.64 ,$10.92 ,$11.19 ,$11.44 ,$11.69 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,NEWGENERICS00186077760,NEW GENERIC BRILINTA,PLATELET AGGREGATION INHIBITORS,$8.68 ,$8.99 ,$9.30 ,$9.61 ,$9.92 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,64980056210,FUROSEMIDE,DIURETICS & COMBOS,$0.14 ,$0.14 ,$0.14 ,$0.14 ,$0.14 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,78206015001,PREGNYL,FERTILITY MEDICATIONS,$218.87 ,$223.90 ,$228.75 ,$233.41 ,$237.83 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,597015561,STIOLTO RESPIMAT,LABA LAMA COMBO,$150.51 ,$155.90 ,$161.23 ,$166.52 ,$171.79 ,$127.39 ,$131.94 ,$136.46 ,$140.94 ,$145.39 ,$81.85 ,$84.77 ,$87.67 ,$90.55 ,$83.06 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$81.85 ,$84.77 ,$87.67 ,$90.55 ,83.06%,64%,64%,64%,64%,57%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64%,64%,64%,64%,57
EHB_OO,51672131003,BETAMETHASONE DIPROPIONATE AUGMENTED,CORTICOSTEROIDS - TOPICAL,$1.70 ,$1.70 ,$1.70 ,$1.70 ,$1.70 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,NEWGENERICS69616027230,NEW GENERIC FYCOMPA,ANTICONVULSANTS - 2ND GENERATION,$23.90 ,$25.39 ,$26.85 ,$28.28 ,$29.64 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,74231030,RINVOQ,IMMUNOMODULATORS,$283.22 ,$296.97 ,$311.38 ,$326.50 ,$342.35 ,$235.09 ,$246.50 ,$258.47 ,$271.02 ,$284.17 ,$101.56 ,$110.19 ,$115.54 ,$121.14 ,$127.02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$101.56 ,$110.19 ,$115.54 ,$121.14 ,127.02%,43%,45%,45%,45%,45%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43%,45%,45%,45%,45
EHB_OO,64406003002,ZURZUVAE,ANTIDEPRESSANTS,$721.59 ,$740.31 ,$758.33 ,$775.72 ,$792.23 ,$601.19 ,$616.78 ,$631.80 ,$646.28 ,$660.04 ,$36.07 ,$37.01 ,$37.91 ,$38.78 ,$39.60 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$36.07 ,$37.01 ,$37.91 ,$38.78 ,39.60%,6%,6%,6%,6%,6%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6%,6%,6%,6%,6
EHB_OO,57896057501,PRENATAL,PRENATAL VITAMINS,$0.04 ,$0.04 ,$0.05 ,$0.05 ,$0.05 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,597010061,SPIRIVA RESPIMAT,LAMA/ACH,$164.17 ,$170.16 ,$176.13 ,$182.07 ,$188.04 ,$138.96 ,$144.03 ,$149.08 ,$154.11 ,$159.16 ,$87.13 ,$90.30 ,$93.47 ,$96.63 ,$99.79 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$87.13 ,$90.30 ,$93.47 ,$96.63 ,99.79%,63%,63%,63%,63%,63%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63%,63%,63%,63%,63
EHB_OO,64980033004,FLUOCINOLONE ACETONIDE SCALP,CORTICOSTEROIDS - TOPICAL,$1.87 ,$1.87 ,$1.87 ,$1.87 ,$1.87 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,406895601,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,$6.13 ,$6.13 ,$6.13 ,$6.13 ,$6.13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,71036924,DILANTIN,ANTICONVULSANTS- 1ST GENERATION,$2.21 ,$2.34 ,$2.47 ,$2.60 ,$2.74 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,16714095201,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,$1.72 ,$1.72 ,$1.72 ,$1.72 ,$1.72 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,84612008901,WEZLANA,IMMUNOMODULATORS,"$6,880.65 ","$7,224.68 ","$7,585.92 ","$7,965.21 ","$8,363.47 ","$5,907.25 ","$6,202.61 ","$6,512.74 ","$6,838.38 ","$7,180.30 ","$1,772.18 ","$1,860.78 ","$1,953.82 ","$2,051.51 ","$2,154.09 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$1,772.18 ","$1,860.78 ","$1,953.82 ","$2,051.51 ",2154.09%,30%,30%,30%,30%,30%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30%,30%,30%,30%,30
EHB_OO,71715000227,NUZYRA,TETRACYCLINES,$330.15 ,$339.30 ,$350.34 ,$363.22 ,$379.75 ,$267.98 ,$275.41 ,$284.37 ,$294.82 ,$308.24 ,$76.04 ,$78.15 ,$80.69 ,$83.66 ,$87.47 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$76.04 ,$78.15 ,$80.69 ,$83.66 ,87.47%,28%,28%,28%,28%,28%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28%,28%,28%,28%,28
EHB_OO,NEWGENERICS24208050402,NEW GENERIC VYZULTA,OPHTHALMIC PROSTAGLANDINS,0,0,0,$144.26 ,$152.31 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,64370037501,HEMANGEOL,BETA BLOCKERS & COMBOS,$6.30 ,$6.38 ,$6.47 ,$6.58 ,$6.72 ,$5.26 ,$5.32 ,$5.40 ,0,0,$2.90 ,$2.94 ,$2.50 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$2.90 ,$2.94 ,$2.50 ,0,0,55%,55%,46%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55%,55%,46%,0,0
EHB_OO,169191201,ZEGALOGUE,GLUCOSE,$635.36 ,$651.85 ,$667.72 ,$683.02 ,$697.56 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,NEWGENERICS00469062599,NEW GENERIC XTANDI,ONCOLOGY,0,$141.12 ,$144.73 ,$148.44 ,$152.24 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,78206013101,FOLLISTIM AQ,FERTILITY MEDICATIONS,"$2,913.66 ","$2,941.39 ","$2,974.32 ","$3,012.02 ","$3,059.21 ","$2,431.00 ","$2,454.13 ","$2,481.61 ","$2,513.06 ","$2,552.43 ","$1,750.32 ","$1,766.98 ","$1,786.76 ","$1,809.40 ","$1,837.75 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"$1,750.32 ","$1,766.98 ","$1,786.76 ","$1,809.40 ",1837.75%,72%,72%,72%,72%,72%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72%,72%,72%,72%,72
EHB_OO,74372790,SYNTHROID,THYROID HORMONES,$2.11 ,$2.22 ,$2.34 ,$2.46 ,$2.57 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,2771459,HUMALOG JUNIOR KWIKPEN,RAPID ACTING,$12.73 ,$12.73 ,$12.73 ,$12.73 ,$12.73 ,$10.61 ,$10.61 ,$10.61 ,$10.61 ,$10.61 ,$1.25 ,$1.25 ,$1.25 ,$1.25 ,$1.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1.25 ,$1.25 ,$1.25 ,$1.25 ,1.25%,12%,12%,12%,12%,12%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12%,12%,12%,12%,12
EHB_OO,456104501,ARMOUR THYROID,THYROID HORMONES,$1.06 ,$1.12 ,$1.17 ,$1.23 ,$1.29 ,$0.90 ,$0.95 ,$0.99 ,$1.04 ,$1.09 ,$0.07 ,$0.07 ,$0.07 ,$0.08 ,$0.08 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$0.07 ,$0.07 ,$0.07 ,$0.08 ,0.08%,7%,7%,7%,7%,7%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7%,7%,7%,7%,7
EHB_OO,59417010210,VYVANSE,ADHD & NARCOLEPSY MEDICATIONS,$15.51 ,$15.51 ,$15.51 ,$15.51 ,$15.51 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,76204060001,IPRATROPIUM BROMIDE/ALBUTEROL SULFATE,LABA LAMA COMBO,$0.77 ,$0.77 ,$0.77 ,$0.77 ,$0.77 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,51672131603,ALCLOMETASONE DIPROPIONATE,CORTICOSTEROIDS - TOPICAL,$0.63 ,$0.63 ,$0.63 ,$0.63 ,$0.63 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,23114501,BOTOX,NEUROMUSCULAR BLOCKING AGENT,$784.37 ,$790.25 ,$797.21 ,$805.13 ,$815.04 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,169431430,RYBELSUS,GLUCAGON-LIKE PEPTIDE-1 AGONISTS (GLP1),$40.93 ,$41.97 ,$43.05 ,$44.15 ,$45.28 ,$34.10 ,$34.98 ,$35.87 ,$36.79 ,$37.74 ,$18.25 ,$18.71 ,$19.19 ,$19.68 ,$20.19 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$18.25 ,$18.71 ,$19.19 ,$19.68 ,20.19%,54%,54%,54%,54%,54%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54%,54%,54%,54%,54
EHB_OO,11917013632,PEN NEEDLE/5-BEVEL TIP/31G X 8MM,NEEDLES & SYRINGES,$0.20 ,$0.20 ,$0.20 ,$0.20 ,$0.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,469062599,XTANDI,ONCOLOGY,$152.88 ,$156.79 ,$160.81 ,$164.93 ,$169.16 ,$126.99 ,$130.24 ,0,0,0,$23.13 ,$17.18 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$23.13 ,$17.18 ,0,0,0,18%,13%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18%,13%,0,0,0
EHB_OO,50474057066,BRIVIACT,ANTICONVULSANTS - 2ND GENERATION,$31.13 ,$32.84 ,$34.58 ,$36.34 ,$38.15 ,$26.28 ,0,0,0,0,$1.75 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1.75 ,0,0,0,0,7%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7%,0,0,0,0
EHB_OO,60505057701,BRIMONIDINE TARTRATE,OPHTHALMIC ADRENERGIC AGENTS,$44.33 ,$44.33 ,$44.33 ,$44.33 ,$44.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,93226801,AMOXICILLIN,PENICILLINS,$0.74 ,$0.74 ,$0.74 ,$0.74 ,$0.74 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,59762500901,CLINDAMYCIN PHOSPHATE,VAGINAL ANTI-INFECTIVES,$2.72 ,$2.72 ,$2.72 ,$2.72 ,$2.72 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,68382009810,PAROXETINE HYDROCHLORIDE,ANTIDEPRESSANTS,$2.73 ,$2.73 ,$2.73 ,$2.73 ,$2.73 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,65862056099,PANTOPRAZOLE SODIUM,PROTON PUMP INHIBITORS,$5.27 ,$5.27 ,$5.27 ,$5.27 ,$5.27 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,46110081,PREMARIN,ESTROGENS & COMBOS,$8.81 ,$9.15 ,$9.48 ,$9.82 ,$10.17 ,$7.39 ,$7.67 ,$7.95 ,$8.24 ,$8.53 ,$1.90 ,$1.97 ,$2.05 ,$2.12 ,$2.20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$1.90 ,$1.97 ,$2.05 ,$2.12 ,2.20%,26%,26%,26%,26%,26%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26%,26%,26%,26%,26
EHB_OO,NEWGENERICS00430042014,NEW GENERIC LO LOESTRIN FE,CONTRACEPTIVES,0,0,0,$8.84 ,$9.28 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,5200010,PREVNAR 20,VACCINES,$683.42 ,$708.19 ,$732.83 ,$757.38 ,$781.98 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,49483000301,BISACODYL EC,LAXATIVES,$0.03 ,$0.03 ,$0.03 ,$0.03 ,$0.03 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EHB_OO,51759020210,AJOVY,MIGRAINE PRODUCTS,$640.38 ,$676.12 ,$711.67 ,$747.01 ,$781.71 ,$540.57 ,$570.74 ,$600.74 ,$630.58 ,$659.87 ,$367.59 ,$388.10 ,$408.51 ,$428.80 ,$448.71 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$367.59 ,$388.10 ,$408.51 ,$428.80 ,448.71%,68%,68%,68%,68%,68%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68%,68%,68%,68%,68
