,,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,
G5_GOV44206043710,G5_GOV,44206043710,PRIVIGEN,IMMUNE SERUMS,24.76108323,25.75308651,26.78733046,27.90246024,29.06401176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV44206043940,G5_GOV,44206043940,PRIVIGEN,IMMUNE SERUMS,24.76108323,25.75308651,26.78733046,27.90246024,29.06401176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV44206045525,G5_GOV,44206045525,HIZENTRA,IMMUNE SERUMS,60.51608328,61.82528823,63.08701871,64.28075128,65.49707165,50.4339254,51.52501294,52.57653541,53.57138861,54.58506642,1.008678508,1.030500259,1.051530708,1.071427772,1.091701328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV44206045722,G5_GOV,44206045722,HIZENTRA,IMMUNE SERUMS,61.78769568,64.11146913,66.56347638,69.26582039,72.07787417,51.49447,53.43112552,55.47465235,57.72681229,60.07040541,1.0298894,1.06862251,1.109493047,1.154536246,1.201408108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV44206045824,G5_GOV,44206045824,HIZENTRA,IMMUNE SERUMS,61.78769568,64.11146913,66.56347638,69.26582039,72.07787417,51.49447,53.43112552,55.47465235,57.72681229,60.07040541,1.0298894,1.06862251,1.109493047,1.154536246,1.201408108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV44229023560,G5_GOV,44229023560,HYPERSAL,RESPIRATORY INHALANTS,0.23188,0.23188,0.23188,0.23188,0.23188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV44523061803,G5_GOV,44523061803,UREA,EMOLLIENT/KERATOLYTIC AGENTS,0.10165,0.10165,0.10165,0.10165,0.10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV44523082501,G5_GOV,44523082501,CARBINOXAMINE MALEATE,ANTIHISTAMINES,0.7837,0.7837,0.7837,0.7837,0.7837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV44567010310,G5_GOV,44567010310,AMPICILLIN SODIUM,PENICILLINS,13.2,13.2,13.2,13.2,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802000910,G5_GOV,45802000910,FLUOCINOLONE ACETONIDE,OTIC AGENTS,4.452,4.452,4.452,4.452,4.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802004475,G5_GOV,45802004475,ACYCLOVIR,ANTIVIRALS - TOPICAL,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802004501,G5_GOV,45802004501,TRIAMCINOLONE ACETONIDE,CORTICOSTEROIDS - TOPICAL,3.89238,3.89238,3.89238,3.89238,3.89238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802004502,G5_GOV,45802004502,TRIAMCINOLONE ACETONIDE,CORTICOSTEROIDS - TOPICAL,3.8924,3.8924,3.8924,3.8924,3.8924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802006601,G5_GOV,45802006601,AZELASTINE HYDROCHLORIDE/FLUTICASONE PROPIONATE,NASAL STEROIDS,8.91348,8.91348,8.91348,8.91348,8.91348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802007830,G5_GOV,45802007830,BRIMONIDINE TARTRATE,ROSACEA AGENTS,20.817,20.817,20.817,20.817,20.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802008902,G5_GOV,45802008902,NICOTINE POLACRILEX,SMOKING DETERRENTS,0.44827,0.44827,0.44827,0.44827,0.44827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802010284,G5_GOV,45802010284,IVERMECTIN,ROSACEA AGENTS,14.54889,14.54889,14.54889,14.54889,14.54889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802010365,G5_GOV,45802010365,ALOGLIPTIN,DPP-4 INHIBITORS & COMBOS,7.8,7.8,7.8,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802010401,G5_GOV,45802010401,OLOPATADINE HCL,NASAL AGENTS,3.54098,3.54098,3.54098,3.54098,3.54098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802014464,G5_GOV,45802014464,HYDROCORTISONE ACETATE/PRAMOXINE,RECTAL COMBINATION PRODUCTS,4.85267,4.85267,4.85267,4.85267,4.85267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802015065,G5_GOV,45802015065,ALOGLIPTIN,DPP-4 INHIBITORS & COMBOS,7.8,7.8,7.8,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802028139,G5_GOV,45802028139,TESTOSTERONE,ANDROGENS,10.75093,10.75093,10.75093,10.75093,10.75093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802034405,G5_GOV,45802034405,NICOTINE POLACRILEX,SMOKING DETERRENTS,0.49208,0.49208,0.49208,0.49208,0.49208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802035165,G5_GOV,45802035165,ALOGLIPTIN/PIOGLITAZONE,DPP-4 INHIBITORS & COMBOS,7.8,7.8,7.8,7.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802043732,G5_GOV,45802043732,CLOBETASOL PROPIONATE,CORTICOSTEROIDS - TOPICAL,4.1652,4.1652,4.1652,4.1652,4.1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802043733,G5_GOV,45802043733,CLOBETASOL PROPIONATE,CORTICOSTEROIDS - TOPICAL,2.475,2.475,2.475,2.475,2.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802044201,G5_GOV,45802044201,TAZAROTENE,CHRONIC INFLAMMATORY DISEASE,16.7888,16.7888,16.7888,16.7888,16.7888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802045384,G5_GOV,45802045384,ADAPALENE,ACNE PRODUCTS,6.026,6.026,6.026,6.026,6.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802049184,G5_GOV,45802049184,CYANOCOBALAMIN,VITAMINS & SUPPLEMENTS,191.51,191.51,191.51,191.51,191.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802050702,G5_GOV,45802050702,CLINDAMYCIN/BENZOYL PEROXIDE,ACNE PRODUCTS,1.92,1.92,1.92,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802050901,G5_GOV,45802050901,CLINDAMYCIN/BENZOYL PEROXIDE,ACNE PRODUCTS,1.92,1.92,1.92,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802057884,G5_GOV,45802057884,NALOXONE HYDROCHLORIDE,OPIOID ANTAGONISTS,48,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802059701,G5_GOV,45802059701,CLINDAMYCIN PHOSPHATE/BENZOYL PEROXIDE,ACNE PRODUCTS,4.8,4.8,4.8,4.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802060801,G5_GOV,45802060801,CALCITRIOL,CHRONIC INFLAMMATORY DISEASE,7.0281,7.0281,7.0281,7.0281,7.0281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802061001,G5_GOV,45802061001,TESTOSTERONE,ANDROGENS,3.36633,3.36633,3.36633,3.36633,3.36633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802062786,G5_GOV,45802062786,BUDESONIDE,RECTAL STEROIDS,13.14895,13.14895,13.14895,13.14895,13.14895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802063732,G5_GOV,45802063732,CLOBETASOL PROPIONATE EMOLLIENT,CORTICOSTEROIDS - TOPICAL,7.0152,7.0152,7.0152,7.0152,7.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802063733,G5_GOV,45802063733,CLOBETASOL PROPIONATE EMOLLIENT,CORTICOSTEROIDS - TOPICAL,6.4076,6.4076,6.4076,6.4076,6.4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802071191,G5_GOV,45802071191,ZOLMITRIPTAN,MIGRAINE PRODUCTS,105.58167,105.58167,105.58167,105.58167,105.58167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802071708,G5_GOV,45802071708,TERCONAZOLE,VAGINAL ANTI-INFECTIVES,32.62667,32.62667,32.62667,32.62667,32.62667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802073684,G5_GOV,45802073684,CLINDAMYCIN PHOSPHATE/BENZOYL PEROXIDE,ACNE PRODUCTS,1.58,1.58,1.58,1.58,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802080798,G5_GOV,45802080798,DESOXIMETASONE,CORTICOSTEROIDS - TOPICAL,1.7281,1.7281,1.7281,1.7281,1.7281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802081696,G5_GOV,45802081696,CALCIPOTRIENE/BETAMETHASONE DIPROPIONATE,CORTICOSTEROIDS - TOPICAL,7.685,7.685,7.685,7.685,7.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802081701,G5_GOV,45802081701,TRIAMCINOLONE ACETONIDE,CORTICOSTEROIDS - TOPICAL,1.55502,1.55502,1.55502,1.55502,1.55502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802086801,G5_GOV,45802086801,POLYETHYLENE GLYCOL 3350,LAXATIVES,0.04311,0.04311,0.04311,0.04311,0.04311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802086802,G5_GOV,45802086802,POLYETHYLENE GLYCOL 3350,LAXATIVES,0.03811,0.03811,0.03811,0.03811,0.03811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802086803,G5_GOV,45802086803,POLYETHYLENE GLYCOL 3350,LAXATIVES,0.03473,0.03473,0.03473,0.03473,0.03473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802089626,G5_GOV,45802089626,SULFACETAMIDE SODIUM,ACNE PRODUCTS,1.59661,1.59661,1.59661,1.59661,1.59661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802090094,G5_GOV,45802090094,CLINDAMYCIN PHOSPHATE,ACNE PRODUCTS,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802090096,G5_GOV,45802090096,CLINDAMYCIN PHOSPHATE,ACNE PRODUCTS,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802093716,G5_GOV,45802093716,HYDROCORTISONE,CORTICOSTEROIDS - TOPICAL,0.90627,0.90627,0.90627,0.90627,0.90627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802093726,G5_GOV,45802093726,HYDROCORTISONE,CORTICOSTEROIDS - TOPICAL,0.64822,0.64822,0.64822,0.64822,0.64822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802095226,G5_GOV,45802095226,IBUPROFEN,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),0.07517,0.07517,0.07517,0.07517,0.07517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802096694,G5_GOV,45802096694,ERYTHROMYCIN,ACNE PRODUCTS,2.016,2.016,2.016,2.016,2.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV45802096696,G5_GOV,45802096696,ERYTHROMYCIN,ACNE PRODUCTS,1.44017,1.44017,1.44017,1.44017,1.44017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV46122001431,G5_GOV,46122001431,GNP CLEARLAX,LAXATIVES,0.07723,0.07723,0.07723,0.07723,0.07723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV46122001433,G5_GOV,46122001433,GNP CLEARLAX,LAXATIVES,0.06046,0.06046,0.06046,0.06046,0.06046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV46122001471,G5_GOV,46122001471,GNP CLEARLAX,LAXATIVES,0.0441,0.0441,0.0441,0.0441,0.0441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV46122004378,G5_GOV,46122004378,GNP ALCOHOL SWABS,"APPLICATORS,COTTON BALLS,ETC",0.025210976,0.025449926,0.025722494,0.026063575,0.026409178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV46122035274,G5_GOV,46122035274,GNP NICOTINE TRANSDERMAL SYSTEM STEP 2,SMOKING DETERRENTS,2.035,2.035,2.035,2.035,2.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV46122056803,G5_GOV,46122056803,GNP NICOTINE TRANSDERMAL SYSTEM,SMOKING DETERRENTS,1.76393,1.76393,1.76393,1.76393,1.76393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV46122056807,G5_GOV,46122056807,GNP NICOTINE TRANSDERMAL SYSTEM,SMOKING DETERRENTS,2.41286,2.41286,2.41286,2.41286,2.41286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV46287000604,G5_GOV,46287000604,SPS,POTASSIUM REMOVING AGENTS,1.478651546,1.645557297,1.833484876,2.054889176,2.303029374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335000388,G5_GOV,47335000388,CARBIDOPA/LEVODOPA/ENTACAPONE,ANTIPARKINSON AGENTS,3.7465,3.7465,3.7465,3.7465,3.7465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335017149,G5_GOV,47335017149,TOBRAMYCIN,CYSTIC FIBROSIS AGENTS (INHALED),25.75436,25.75436,25.75436,25.75436,25.75436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335017795,G5_GOV,47335017795,ILUMYA,IMMUNOMODULATORS,23737.01508,24860.34558,25976.84856,27071.59089,28212.46895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335023783,G5_GOV,47335023783,AMBRISENTAN,PULMONARY ARTERIAL HYPERTENSION,340.58933,340.58933,340.58933,340.58933,340.58933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335041022,G5_GOV,47335041022,SUMATRIPTAN/NAPROXEN SODIUM,MIGRAINE PRODUCTS,100.10111,100.10111,100.10111,100.10111,100.10111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335047281,G5_GOV,47335047281,IMATINIB MESYLATE,ONCOLOGY,106.74756,106.74756,106.74756,106.74756,106.74756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335047583,G5_GOV,47335047583,IMATINIB MESYLATE,ONCOLOGY,394.659,394.659,394.659,394.659,394.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335050696,G5_GOV,47335050696,CEQUA,OPHTHALMIC IMMUNOMODULATORS,14.00969021,14.65646157,15.27843783,15.8511959,16.44542554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335061730,G5_GOV,47335061730,DRIZALMA SPRINKLE,ANTIDEPRESSANTS,10.35492735,10.92646757,11.42942379,11.79188511,12.16584116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335061930,G5_GOV,47335061930,DRIZALMA SPRINKLE,ANTIDEPRESSANTS,10.35492735,10.92646757,11.42942379,11.79188511,12.16584116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335089174,G5_GOV,47335089174,TEMOZOLOMIDE,ONCOLOGY,50.46,50.46,50.46,50.46,50.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335089374,G5_GOV,47335089374,TEMOZOLOMIDE,ONCOLOGY,630.91,630.91,630.91,630.91,630.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47335099436,G5_GOV,47335099436,WINLEVI,ACNE PRODUCTS,13.23126559,13.7100654,14.19063061,14.6783342,15.18279919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47360017201,G5_GOV,47360017201,MICROSPACER,SPACER/AEROSOL-HOLDING CHAMBERS & SUPPLIES,7.5979575,7.673260857,7.759186032,7.866767146,7.975839873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47360017202,G5_GOV,47360017202,MICROCHAMBER,SPACER/AEROSOL-HOLDING CHAMBERS & SUPPLIES,11.6896005,11.8357322,12.00290008,12.21280679,12.42638436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781015301,G5_GOV,47781015301,NAPROXEN SODIUM CR,NONSTEROIDAL ANTI-INFLAMMATORY AGENTS (NSAIDS),21.52,21.52,21.52,21.52,21.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781017601,G5_GOV,47781017601,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.714,1.714,1.714,1.714,1.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781017901,G5_GOV,47781017901,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,1.714,1.714,1.714,1.714,1.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781033530,G5_GOV,47781033530,PYRIDOSTIGMINE BROMIDE ER,ANTIMYASTHENIC AGENTS,24.80767,24.80767,24.80767,24.80767,24.80767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781039260,G5_GOV,47781039260,HYDROCODONE BITARTRATE ER,OPIOID AGONISTS & COMBOS,10.18983,10.18983,10.18983,10.18983,10.18983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781039460,G5_GOV,47781039460,HYDROCODONE BITARTRATE ER,OPIOID AGONISTS & COMBOS,20.03817,20.03817,20.03817,20.03817,20.03817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781042347,G5_GOV,47781042347,FENTANYL,OPIOID AGONISTS & COMBOS,20.302,20.302,20.302,20.302,20.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781048428,G5_GOV,47781048428,LENALIDOMIDE,ONCOLOGY,949.87571,949.87571,949.87571,949.87571,949.87571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781048528,G5_GOV,47781048528,LENALIDOMIDE,ONCOLOGY,949.87571,949.87571,949.87571,949.87571,949.87571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781048677,G5_GOV,47781048677,LENALIDOMIDE,ONCOLOGY,949.87714,949.87714,949.87714,949.87714,949.87714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781048877,G5_GOV,47781048877,LENALIDOMIDE,ONCOLOGY,949.87714,949.87714,949.87714,949.87714,949.87714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781056201,G5_GOV,47781056201,LISDEXAMFETAMINE DIMESYLATE,ADHD & NARCOLEPSY MEDICATIONS,11.0795,11.0795,11.0795,11.0795,11.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781056301,G5_GOV,47781056301,LISDEXAMFETAMINE DIMESYLATE,ADHD & NARCOLEPSY MEDICATIONS,11.0795,11.0795,11.0795,11.0795,11.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781056401,G5_GOV,47781056401,LISDEXAMFETAMINE DIMESYLATE,ADHD & NARCOLEPSY MEDICATIONS,11.0795,11.0795,11.0795,11.0795,11.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781056501,G5_GOV,47781056501,LISDEXAMFETAMINE DIMESYLATE,ADHD & NARCOLEPSY MEDICATIONS,11.0795,11.0795,11.0795,11.0795,11.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781056601,G5_GOV,47781056601,LISDEXAMFETAMINE DIMESYLATE,ADHD & NARCOLEPSY MEDICATIONS,11.0795,11.0795,11.0795,11.0795,11.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781056701,G5_GOV,47781056701,LISDEXAMFETAMINE DIMESYLATE,ADHD & NARCOLEPSY MEDICATIONS,11.0795,11.0795,11.0795,11.0795,11.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781056801,G5_GOV,47781056801,LISDEXAMFETAMINE DIMESYLATE,ADHD & NARCOLEPSY MEDICATIONS,11.0795,11.0795,11.0795,11.0795,11.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47781065289,G5_GOV,47781065289,TERIPARATIDE,OSTEOPOROSIS AGENTS,1325.89286,1325.89286,1325.89286,1325.89286,1325.89286,1169.562797,1177.008234,1185.489755,1196.050098,1206.704512,526.3032586,529.6537051,533.4703897,538.222544,543.0170304,0,0,0,0,0,89.194809,89.194809,89.194809,89.194809,89.194809,5.173600781,9.268591002,13.93342773,19.74161624,25.60154409
G5_GOV47783064601,G5_GOV,47783064601,TAKHZYRO,HEREDITARY ANGIOEDEMA,16736.82649,17190.59533,17628.86956,18042.98933,18466.8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47918087890,G5_GOV,47918087890,AFREZZA,SHORT ACTING,13.2449597,13.73251991,14.30369661,15.04030838,15.81485418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV47918088018,G5_GOV,47918088018,AFREZZA,SHORT ACTING,9.9337323,10.29939299,10.72776534,11.28020234,11.86108764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV48433023015,G5_GOV,48433023015,IODINE STRONG,VITAMINS & SUPPLEMENTS,3.19,3.19,3.19,3.19,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV48878062001,G5_GOV,48878062001,PERIDEX,ANTISEPTICS - MOUTH/THROAT,0.029728446,0.031131004,0.032790536,0.034954777,0.037261862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV48878312004,G5_GOV,48878312004,CLINPRO 5000,DENTAL PRODUCTS,0.15929,0.15929,0.15929,0.15929,0.15929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV48878313004,G5_GOV,48878313004,CLINPRO 5000,DENTAL PRODUCTS,0.15929,0.15929,0.15929,0.15929,0.15929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV48878314004,G5_GOV,48878314004,CLINPRO 5000,DENTAL PRODUCTS,0.16726,0.16726,0.16726,0.16726,0.16726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV49035019502,G5_GOV,49035019502,EQ NICOTINE,SMOKING DETERRENTS,2.74643,2.74643,2.74643,2.74643,2.74643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5_GOV49035030602,G5_GOV,49035030602,EQ CLEARLAX,LAXATIVES,0.04887,0.04887,0.04887,0.04887,0.04887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
