,,,,AWP/QTY,,,,,WAC/QTY,,,,,Base/QTY,,,,,MAF/QTY,,,,,PPL/QTY,,,,,PPA/QTY,,,,
IBCprem_BoG_GOV,51167012101,ALYFTREK,CYSTIC FIBROSIS,657.1666567,690.0249895,724.526239,760.752551,798.7901785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51167020001,KALYDECO,CYSTIC FIBROSIS,668.2656044,694.5404715,718.3562643,737.4674143,757.0869974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51167033101,TRIKAFTA,CYSTIC FIBROSIS,405.77452,405.77452,405.77452,405.77452,405.77452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51167044501,TRIKAFTA,CYSTIC FIBROSIS,608.66179,608.66179,608.66179,608.66179,608.66179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51167044601,TRIKAFTA,CYSTIC FIBROSIS,608.66179,608.66179,608.66179,608.66179,608.66179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51167054830,JOURNAVX,ANALGESICS,20.0822526,21.08636523,22.14068349,23.24771767,24.41010355,17.36837,18.2367885,19.14862793,20.10605932,21.11136229,1.736837,1.82367885,1.914862793,2.010605932,2.111136229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51285036801,TREXALL,ONCOLOGY,67.3964845,73.49970794,79.6761824,85.71117516,92.20328241,56.65905968,61.78993414,66.98238947,72.05590358,77.51370594,28.21325865,30.76816671,33.35373883,35.88008443,38.59778554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407042612,FLUCONAZOLE,ANTIFUNGALS,3.9475,3.9475,3.9475,3.9475,3.9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407055701,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,0.6948,0.6948,0.6948,0.6948,0.6948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407055801,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,0.6951,0.6951,0.6951,0.6951,0.6951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407055901,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,0.6951,0.6951,0.6951,0.6951,0.6951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407056001,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,0.6972,0.6972,0.6972,0.6972,0.6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407056101,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,0.6972,0.6972,0.6972,0.6972,0.6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407056201,AMPHETAMINE/DEXTROAMPHETAMINE,ADHD & NARCOLEPSY MEDICATIONS,0.6975,0.6975,0.6975,0.6975,0.6975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407066405,OMEPRAZOLE,PROTON PUMP INHIBITORS,0.19098,0.19098,0.19098,0.19098,0.19098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407067903,RIZATRIPTAN BENZOATE ODT,MIGRAINE PRODUCTS,2.27,2.27,2.27,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407068003,RIZATRIPTAN BENZOATE ODT,MIGRAINE PRODUCTS,2.45,2.45,2.45,2.45,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407068018,RIZATRIPTAN BENZOATE ODT,MIGRAINE PRODUCTS,1.29667,1.29667,1.29667,1.29667,1.29667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407068112,RIZATRIPTAN BENZOATE,MIGRAINE PRODUCTS,0.9275,0.9275,0.9275,0.9275,0.9275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407068118,RIZATRIPTAN BENZOATE,MIGRAINE PRODUCTS,0.85833,0.85833,0.85833,0.85833,0.85833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51407068218,RIZATRIPTAN BENZOATE,MIGRAINE PRODUCTS,0.90667,0.90667,0.90667,0.90667,0.90667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672131003,BETAMETHASONE DIPROPIONATE AUGMENTED,CORTICOSTEROIDS - TOPICAL,1.6974,1.6974,1.6974,1.6974,1.6974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672135708,FLUOCINOLONE ACETONIDE SCALP,CORTICOSTEROIDS - TOPICAL,1.88578,1.88578,1.88578,1.88578,1.88578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672137302,TAZAROTENE,CHRONIC INFLAMMATORY DISEASE,12.99433,12.99433,12.99433,12.99433,12.99433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672137303,TAZAROTENE,CHRONIC INFLAMMATORY DISEASE,12.9925,12.9925,12.9925,12.9925,12.9925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672138104,CLINDAMYCIN/BENZOYL PEROXIDE,ACNE PRODUCTS,8.167,8.167,8.167,8.167,8.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672138903,AZELAIC ACID,ROSACEA AGENTS,2.88,2.88,2.88,2.88,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672140204,CALCIPOTRIENE/BETAMETHASONE DIPROPIONATE,CORTICOSTEROIDS - TOPICAL,10.01967,10.01967,10.01967,10.01967,10.01967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672402601,KETOCONAZOLE,ANTIFUNGALS,3.16,3.16,3.16,3.16,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672402701,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.6081,0.6081,0.6081,0.6081,0.6081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672402703,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.58383,0.58383,0.58383,0.58383,0.58383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672402801,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.6345,0.6345,0.6345,0.6345,0.6345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672402803,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.60923,0.60923,0.60923,0.60923,0.60923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672402901,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.6541,0.6541,0.6541,0.6541,0.6541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672403001,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.6569,0.6569,0.6569,0.6569,0.6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672403003,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.63072,0.63072,0.63072,0.63072,0.63072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672403101,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.6586,0.6586,0.6586,0.6586,0.6586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672403103,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.63238,0.63238,0.63238,0.63238,0.63238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672403201,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.6743,0.6743,0.6743,0.6743,0.6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672403203,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.64059,0.64059,0.64059,0.64059,0.64059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672403301,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.9233,0.9233,0.9233,0.9233,0.9233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672403401,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.9553,0.9553,0.9553,0.9553,0.9553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672403501,WARFARIN SODIUM,ORAL ANTICOAGULANTS,0.9974,0.9974,0.9974,0.9974,0.9974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672411101,PHENYTOIN SODIUM EXTENDED,ANTICONVULSANTS- 1ST GENERATION,0.6403,0.6403,0.6403,0.6403,0.6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672411103,PHENYTOIN SODIUM EXTENDED,ANTICONVULSANTS- 1ST GENERATION,0.64034,0.64034,0.64034,0.64034,0.64034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672413101,LAMOTRIGINE,ANTICONVULSANTS - 2ND GENERATION,5.142,5.142,5.142,5.142,5.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672417406,IMIQUIMOD,IMMUNOMODULATING AGENTS - TOPICAL,46.47,46.47,46.47,46.47,46.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51672417409,IMIQUIMOD PUMP,IMMUNOMODULATING AGENTS - TOPICAL,187.288,187.288,187.288,187.288,187.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51759020210,AJOVY,MIGRAINE PRODUCTS,676.1226463,711.6650616,747.0148885,781.7137301,818.0243329,570.7411112,600.7438299,630.5839774,659.8746031,690.5257785,388.1039556,408.5058043,428.7971046,448.7147301,469.5575294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51759020222,AJOVY,MIGRAINE PRODUCTS,676.1251309,711.6676768,747.0176336,781.7166027,818.0273389,570.7422588,600.7450378,630.5852454,659.87593,690.5271669,388.104736,408.5066257,428.7979668,448.7156324,469.5584735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51759020410,AJOVY,MIGRAINE PRODUCTS,676.1226463,711.6650616,747.0148885,781.7137301,818.0243329,570.7411112,600.7438299,630.5839774,659.8746031,690.5257785,388.1039556,408.5058043,428.7971046,448.7147301,469.5575294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51759027417,SIMLANDI 1-PEN KIT,IMMUNOMODULATORS,1344.86311,1412.106265,1482.711578,1556.847157,1634.689515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51759038622,SIMLANDI,IMMUNOMODULATORS,672.4315548,706.0531325,741.3557892,778.4235786,817.3447576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51759040202,SIMLANDI 2-PEN KIT,IMMUNOMODULATORS,651.6150876,665.7121284,679.2979815,692.1516579,705.2485516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51801001230,EFFER-K,VITAMINS & SUPPLEMENTS,0.68641584,0.707135989,0.731254983,0.76213515,0.794319355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51801001330,EFFER-K,VITAMINS & SUPPLEMENTS,0.596640044,0.616011156,0.638609526,0.667615809,0.697939586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51862025801,NEXTSTELLIS,CONTRACEPTIVES,9.346462718,9.499567123,9.675394611,9.89712563,10.12393806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51862048601,TRIMETHOPRIM,ANTI-INFECTIVE AGENTS - MISC.,2.3288,2.3288,2.3288,2.3288,2.3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51862056060,DORYX MPC,TETRACYCLINES,25.2,25.2,25.2,25.2,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51862076530,RHOFADE,ROSACEA AGENTS,31.76739199,33.35576159,35.02354967,36.77472716,38.61346352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51991081901,PROPRANOLOL HYDROCHLORIDE ER,BETA BLOCKERS & COMBOS,2.9822,2.9822,2.9822,2.9822,2.9822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51991082428,EVEROLIMUS,ONCOLOGY,605.56107,605.56107,605.56107,605.56107,605.56107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,51991099228,EVEROLIMUS,ONCOLOGY,605.15714,605.15714,605.15714,605.15714,605.15714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52015008001,DIFICID,MACROLIDES,355.2534297,376.0677281,396.5739492,416.1829447,436.7615266,298.3471749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52244002002,EDEX,IMPOTENCE AGENTS,320.5240929,340.7504453,361.0693943,381.2044291,402.4622941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52244002006,EDEX,IMPOTENCE AGENTS,961.5265239,1022.202694,1083.15664,1143.55887,1207.329431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52244004002,EDEX,IMPOTENCE AGENTS,437.6850598,465.3025494,493.0462139,520.5394569,549.5657781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52244004006,EDEX,IMPOTENCE AGENTS,1313.009425,1395.859007,1479.0871,1561.563955,1648.639884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52244020010,THEO-24,XANTHINES,8.574250729,9.467190349,10.39891335,11.35615413,12.40151083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52246057004,SPINOSAD,SCABICIDES & PEDICULICIDES,2.64408,2.64408,2.64408,2.64408,2.64408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52268001201,SUPREP BOWEL PREP KIT,LAXATIVES,0.43293314,0.446959308,0.460712246,0.474102386,0.487881698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52268010001,GOLYTELY,LAXATIVES,0.008248001,0.008886932,0.009664787,0.01071217,0.011873058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52268020101,SUTAB,LAXATIVES,9.019012695,9.2882663,9.547427506,9.791116046,10.04102449,7.518502656,7.742960034,7.959004105,8.162149726,8.370480436,4.37961847,4.5103676,4.636215877,4.754550651,4.875905802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52268055001,SUFLAVE,LAXATIVES,81.48075075,83.46448111,85.37782087,87.19525855,89.05138401,67.71847905,69.36715314,70.95732576,72.46779435,74.01041629,30.57194009,31.31624454,32.03413813,32.71604883,33.41247536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52427066330,LOREEV XR,ANTIANXIETY AGENTS,19.7090775,21.23584119,23.0945719,25.59735375,28.37136457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52427066430,SERTRALINE HYDROCHLORIDE,ANTIDEPRESSANTS,6.48267,6.48267,6.48267,6.48267,6.48267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52427066730,LOREEV XR,ANTIANXIETY AGENTS,19.7090775,21.23584119,23.0945719,25.59735375,28.37136457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52427080390,GRALISE,POSTHERPETIC NEURALGIA (PHN) AGENTS,13.16062778,13.46524367,13.81740018,14.2648076,14.72670207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52427080690,GRALISE,POSTHERPETIC NEURALGIA (PHN) AGENTS,13.16062778,13.46524367,13.81740018,14.2648076,14.72670207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52427089060,GRALISE,POSTHERPETIC NEURALGIA (PHN) AGENTS,20.20335519,20.69522608,21.16964344,21.62028164,22.08051257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52536048537,VERAPAMIL HYDROCHLORIDE ER,CALCIUM CHANNEL BLOCKERS,5.8525,5.8525,5.8525,5.8525,5.8525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52544008001,FIORICET,ANALGESICS,12.38189065,13.57170367,14.79722851,16.03306344,17.37211284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52652195002,THYQUIDITY,THYROID HORMONES,1.827700258,1.872197448,1.915115702,1.95588277,1.997517647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52652200101,XATMEP,ONCOLOGY,30.02083153,32.26290731,34.35854445,36.08849717,37.905553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52652200106,XATMEP,ONCOLOGY,31.54055615,33.8959418,36.09741543,37.91459542,39.82325407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52652500101,KATERZIA,CALCIUM CHANNEL BLOCKERS,5.760070348,6.047647621,6.318237518,6.554141552,6.798853535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52652900101,EPRONTIA,ANTICONVULSANTS - 2ND GENERATION,2.243555369,2.398169987,2.559504475,2.730730205,2.913410594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52709150103,GRASTEK,ALLERGENIC EXTRACTS,14.53377924,14.7160183,14.92451485,15.18632069,15.45271913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52709170103,ODACTRA,ALLERGENIC EXTRACTS,14.53377924,14.7160183,14.92451485,15.18632069,15.45271913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52747062130,CONCEPT DHA,PRENATAL VITAMINS,1.358721854,1.380417925,1.405323425,1.43671554,1.468808891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52817037530,CLONIDINE HYDROCHLORIDE ER,ANTIADRENERGIC ANTIHYPERTENSIVES,19.742,19.742,19.742,19.742,19.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,52937000120,VASCEPA,ANTIHYPERLIPIDEMICS - MISC.,3.586599436,3.618161511,3.654136891,3.699119316,3.744655475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53436008404,VELTASSA,POTASSIUM REMOVING AGENTS,61.59213935,63.8240537,66.00307072,68.09814019,70.25971136,51.41692295,53.28011798,55.09915449,56.84811185,58.65258462,18.51009226,19.18084247,19.83569562,20.46532027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53436008430,VELTASSA,POTASSIUM REMOVING AGENTS,46.09636147,47.76744677,49.39889614,50.96740989,52.58572709,38.4805414,39.87553798,41.23744711,42.54681853,43.89776511,13.8529949,14.35519367,14.84548096,15.31685467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53436016830,VELTASSA,POTASSIUM REMOVING AGENTS,46.09636147,47.76744677,49.39889614,50.96740989,52.58572709,38.4805414,39.87553798,41.23744711,42.54681853,43.89776511,13.8529949,14.35519367,14.84548096,15.31685467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53451010101,HORIZANT,RESTLESS LEG SYNDROME (RLS) AGENTS,26.99581081,29.01201994,30.89655372,32.4522261,34.08622813,22.74470155,24.44341233,26.03118306,27.34187916,28.71857012,9.323724588,10.02007628,10.67095038,11.2082434,11.77258966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53451010301,HORIZANT,RESTLESS LEG SYNDROME (RLS) AGENTS,26.99581081,29.01201994,30.89655372,32.4522261,34.08622813,22.74470155,24.44341233,26.03118306,27.34187916,28.71857012,9.323724588,10.02007628,10.67095038,11.2082434,11.77258966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53885000773,ONETOUCH VERIO TEST STRIPS,DIABETES TEST STRIPS,1.297508964,1.425580883,1.55121305,1.664288725,1.785607052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53885000776,ONETOUCH VERIO LEVEL 3 CONTROL SOLUTION,DIABETES MONITORING AND TESTING SUPPLIES,5.28,5.28,5.28,5.28,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53885000810,ONETOUCH DELICA PLUS LANCETS EXTRA FINE 33G,DIABETES MONITORING AND TESTING SUPPLIES,0.19226895,0.210462207,0.226823539,0.238413768,0.250596235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53885000971,ONETOUCH ULTRA,DIABETES TEST STRIPS,2.322466,2.515344479,2.702398071,2.869779203,3.047527587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53885000972,ONETOUCH ULTRA,DIABETES TEST STRIPS,2.322587297,2.515475849,2.702539211,2.869929084,3.047686752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53885000975,ONETOUCH VERIO TEST STRIPS,DIABETES TEST STRIPS,1.297634643,1.425718968,1.551363303,1.664449931,1.785780009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53885000976,ONETOUCH VERIO TEST STRIPS,DIABETES TEST STRIPS,1.297508964,1.425580883,1.55121305,1.664288725,1.785607052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53885001110,ONETOUCH DELICA PLUS LANCETS FINE 30G,DIABETES MONITORING AND TESTING SUPPLIES,0.19226895,0.210462207,0.226823539,0.238413768,0.250596235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53885001169,ONETOUCH VERIO REFLECT,DIABETES MONITORING AND TESTING SUPPLIES,27.6,27.6,27.6,27.6,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBCprem_BoG_GOV,53885001183,ONETOUCH VERIO FLEX BLOOD GLUCOSE MONITORING SYSTEM,DIABETES MONITORING AND TESTING SUPPLIES,21.6,21.6,21.6,21.6,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
